arquivo,densidade,m,n,status,custo,nos_explorados,nos_podados,memoria_mb,tempo_s
rand_d0.3_m50_n75_s135.txt,0.3,50,75,OPTIMAL,5,227662,113375,11.98,1.589111
rand_d0.3_m50_n75_s136.txt,0.3,50,75,OPTIMAL,4,16196,8085,11.98,0.144051
rand_d0.3_m50_n75_s137.txt,0.3,50,75,OPTIMAL,4,63232,31401,11.98,0.529492
rand_d0.3_m50_n75_s138.txt,0.3,50,75,OPTIMAL,5,216921,108321,11.98,1.854122
rand_d0.3_m50_n75_s139.txt,0.3,50,75,OPTIMAL,5,204455,102088,11.98,1.761386
rand_d0.3_m75_n100_s420.txt,0.3,75,100,OPTIMAL,5,717410,358646,11.98,6.273041
rand_d0.3_m75_n100_s421.txt,0.3,75,100,OPTIMAL,5,1107392,553572,11.98,9.705494
rand_d0.3_m75_n100_s422.txt,0.3,75,100,OPTIMAL,5,926141,462935,11.98,7.917945
rand_d0.3_m75_n100_s423.txt,0.3,75,100,OPTIMAL,5,947598,473722,11.98,8.363724
rand_d0.3_m75_n100_s424.txt,0.3,75,100,OPTIMAL,5,866572,433203,11.98,7.977058
rand_d0.3_m75_n100_s425.txt,0.3,75,100,OPTIMAL,5,1066964,533399,11.98,9.108461
rand_d0.3_m75_n100_s426.txt,0.3,75,100,OPTIMAL,5,992660,496063,11.98,8.73287
rand_d0.3_m75_n100_s427.txt,0.3,75,100,OPTIMAL,5,1094404,547097,11.98,9.313726
rand_d0.3_m75_n100_s428.txt,0.3,75,100,OPTIMAL,5,1146529,573156,11.98,9.335303
rand_d0.3_m75_n100_s429.txt,0.3,75,100,OPTIMAL,5,673076,336376,11.98,6.058982
rand_d0.3_m75_n100_s430.txt,0.3,75,100,OPTIMAL,5,635772,317782,11.98,6.178675
rand_d0.3_m75_n100_s431.txt,0.3,75,100,OPTIMAL,5,1020452,510093,11.98,9.103809
rand_d0.3_m75_n100_s432.txt,0.3,75,100,OPTIMAL,5,942277,471044,11.98,7.646148
rand_d0.3_m75_n100_s433.txt,0.3,75,100,OPTIMAL,5,559023,279468,11.98,5.872006
rand_d0.3_m75_n100_s434.txt,0.3,75,100,OPTIMAL,5,1373648,686485,11.98,11.544216
rand_d0.3_m75_n100_s435.txt,0.3,75,100,OPTIMAL,5,990450,494942,11.98,9.021764
rand_d0.3_m75_n100_s436.txt,0.3,75,100,OPTIMAL,5,970139,484877,11.98,8.293355
rand_d0.3_m75_n100_s437.txt,0.3,75,100,OPTIMAL,5,787724,393759,11.98,6.892843
rand_d0.3_m75_n100_s438.txt,0.3,75,100,OPTIMAL,5,852117,425113,11.98,8.780849
rand_d0.3_m75_n100_s439.txt,0.3,75,100,OPTIMAL,5,839791,419849,11.98,8.310996
rand_d0.3_m75_n125_s440.txt,0.3,75,125,OPTIMAL,5,3008042,1503759,11.98,30.058496
rand_d0.3_m75_n125_s441.txt,0.3,75,125,OPTIMAL,5,3197436,1598274,11.98,34.197373
rand_d0.3_m75_n125_s442.txt,0.3,75,125,OPTIMAL,5,2667121,1333168,11.98,28.403035
rand_d0.3_m75_n125_s443.txt,0.3,75,125,OPTIMAL,5,3385484,1692472,11.98,37.150453
rand_d0.3_m75_n125_s444.txt,0.3,75,125,OPTIMAL,5,3886337,1942937,11.98,40.177722
rand_d0.3_m75_n125_s445.txt,0.3,75,125,OPTIMAL,5,3065891,1532461,11.98,33.103464
rand_d0.3_m75_n125_s446.txt,0.3,75,125,OPTIMAL,5,2662053,1330697,11.98,27.669677
rand_d0.3_m75_n125_s447.txt,0.3,75,125,OPTIMAL,5,2568649,1284024,11.98,26.097075
rand_d0.3_m75_n125_s448.txt,0.3,75,125,OPTIMAL,5,3307447,1653524,11.98,31.378464
rand_d0.3_m75_n125_s449.txt,0.3,75,125,OPTIMAL,5,3271958,1635229,11.98,30.35476
rand_d0.3_m75_n125_s450.txt,0.3,75,125,OPTIMAL,5,4658863,2327864,11.98,42.208803
rand_d0.3_m75_n125_s451.txt,0.3,75,125,OPTIMAL,5,3763723,1879486,11.98,40.524112
rand_d0.3_m75_n125_s452.txt,0.3,75,125,OPTIMAL,5,4090378,2044567,11.98,41.426108
rand_d0.3_m75_n125_s453.txt,0.3,75,125,OPTIMAL,5,2646970,1323318,11.98,26.693305
rand_d0.3_m75_n125_s454.txt,0.3,75,125,OPTIMAL,5,3509837,1754657,11.98,38.574923
rand_d0.3_m75_n125_s455.txt,0.3,75,125,OPTIMAL,5,3923532,1961417,11.98,40.486947
rand_d0.3_m75_n125_s456.txt,0.3,75,125,OPTIMAL,5,2124106,1061850,11.98,26.380304
rand_d0.3_m75_n125_s457.txt,0.3,75,125,OPTIMAL,5,3352867,1675424,11.98,39.447038
rand_d0.3_m75_n125_s458.txt,0.3,75,125,OPTIMAL,5,3583307,1791312,11.98,34.637684
rand_d0.3_m75_n125_s459.txt,0.3,75,125,OPTIMAL,5,2609373,1304430,11.98,24.995184
rand_d0.3_m75_n25_s380.txt,0.3,75,25,OPTIMAL,7,2156,1064,11.98,0.011706
rand_d0.3_m75_n25_s381.txt,0.3,75,25,OPTIMAL,6,489,245,11.98,0.003456
rand_d0.3_m75_n25_s382.txt,0.3,75,25,OPTIMAL,6,353,177,11.98,0.002448
rand_d0.3_m75_n25_s383.txt,0.3,75,25,OPTIMAL,6,2755,1378,11.98,0.015171
rand_d0.3_m75_n25_s384.txt,0.3,75,25,OPTIMAL,6,628,314,11.98,0.004029
rand_d0.3_m75_n25_s385.txt,0.3,75,25,OPTIMAL,6,383,192,11.98,0.002241
rand_d0.3_m75_n25_s386.txt,0.3,75,25,OPTIMAL,6,5146,2537,11.98,0.025165
rand_d0.3_m75_n25_s387.txt,0.3,75,25,OPTIMAL,6,1369,684,11.98,0.008671
rand_d0.3_m75_n25_s388.txt,0.3,75,25,OPTIMAL,6,549,267,11.98,0.003855
rand_d0.3_m75_n25_s389.txt,0.3,75,25,OPTIMAL,7,4284,2133,11.98,0.02801
rand_d0.3_m75_n25_s390.txt,0.3,75,25,OPTIMAL,6,263,132,11.98,0.001723
rand_d0.3_m75_n25_s391.txt,0.3,75,25,OPTIMAL,6,841,415,11.98,0.006133
rand_d0.3_m75_n25_s392.txt,0.3,75,25,OPTIMAL,6,883,433,11.98,0.006227
rand_d0.3_m75_n25_s393.txt,0.3,75,25,OPTIMAL,5,275,138,11.98,0.002061
rand_d0.3_m75_n25_s394.txt,0.3,75,25,OPTIMAL,7,2906,1441,11.98,0.017162
rand_d0.3_m75_n25_s395.txt,0.3,75,25,OPTIMAL,6,2777,1375,11.98,0.014932
rand_d0.3_m75_n25_s396.txt,0.3,75,25,OPTIMAL,6,2208,1097,11.98,0.01237
rand_d0.3_m75_n25_s397.txt,0.3,75,25,OPTIMAL,6,861,430,11.98,0.005364
rand_d0.3_m75_n25_s398.txt,0.3,75,25,OPTIMAL,6,378,188,11.98,0.003197
rand_d0.3_m75_n25_s399.txt,0.3,75,25,OPTIMAL,6,1075,537,11.98,0.006445
rand_d0.3_m75_n50_s400.txt,0.3,75,50,OPTIMAL,6,118123,58825,11.98,0.746994
rand_d0.3_m75_n50_s401.txt,0.3,75,50,OPTIMAL,5,11275,5627,11.98,0.087161
rand_d0.3_m75_n50_s402.txt,0.3,75,50,OPTIMAL,6,104925,52231,11.98,0.714683
rand_d0.3_m75_n50_s403.txt,0.3,75,50,OPTIMAL,6,120199,59939,11.98,0.879079
rand_d0.3_m75_n50_s404.txt,0.3,75,50,OPTIMAL,5,9401,4701,11.98,0.084934
rand_d0.3_m75_n50_s405.txt,0.3,75,50,OPTIMAL,5,10086,5039,11.98,0.094484
rand_d0.3_m75_n50_s406.txt,0.3,75,50,OPTIMAL,6,206420,102966,11.98,1.403063
rand_d0.3_m75_n50_s407.txt,0.3,75,50,OPTIMAL,5,19521,9739,11.98,0.1665
rand_d0.3_m75_n50_s408.txt,0.3,75,50,OPTIMAL,5,17051,8525,11.98,0.144224
rand_d0.3_m75_n50_s409.txt,0.3,75,50,OPTIMAL,6,105120,52423,11.98,0.840967
rand_d0.3_m75_n50_s410.txt,0.3,75,50,OPTIMAL,5,13121,6559,11.98,0.113564
rand_d0.3_m75_n50_s411.txt,0.3,75,50,OPTIMAL,5,38479,19169,11.98,0.295607
rand_d0.3_m75_n50_s412.txt,0.3,75,50,OPTIMAL,5,14944,7398,11.98,0.131681
rand_d0.3_m75_n50_s413.txt,0.3,75,50,OPTIMAL,6,137088,68380,11.98,1.053737
rand_d0.3_m75_n50_s414.txt,0.3,75,50,OPTIMAL,5,65191,32394,11.98,0.453382
rand_d0.3_m75_n50_s415.txt,0.3,75,50,OPTIMAL,5,19637,9819,11.98,0.164895
rand_d0.3_m75_n50_s416.txt,0.3,75,50,OPTIMAL,5,5699,2850,11.98,0.062361
rand_d0.3_m75_n50_s417.txt,0.3,75,50,OPTIMAL,5,25610,12713,11.98,0.197608
rand_d0.3_m75_n50_s418.txt,0.3,75,50,OPTIMAL,6,144860,72271,11.98,1.126657
rand_d0.3_m75_n50_s419.txt,0.3,75,50,OPTIMAL,6,101772,50793,11.98,0.645757
rand_d0.3_m75_n75_s140.txt,0.3,75,75,OPTIMAL,5,613083,305574,11.98,4.888925
rand_d0.3_m75_n75_s141.txt,0.3,75,75,OPTIMAL,5,499410,248667,11.98,4.003891
rand_d0.3_m75_n75_s142.txt,0.3,75,75,OPTIMAL,5,185220,92596,11.98,1.580118
rand_d0.3_m75_n75_s143.txt,0.3,75,75,OPTIMAL,5,174139,86915,11.98,1.799638
rand_d0.3_m75_n75_s144.txt,0.3,75,75,OPTIMAL,5,274704,137192,11.98,2.446358
rand_d0.3_m75_n75_s145.txt,0.3,75,75,OPTIMAL,5,222543,111112,11.98,1.932599
rand_d0.3_m75_n75_s146.txt,0.3,75,75,OPTIMAL,5,118572,59196,11.98,1.072944
rand_d0.3_m75_n75_s147.txt,0.3,75,75,OPTIMAL,5,140155,70058,11.98,1.319972
rand_d0.3_m75_n75_s148.txt,0.3,75,75,OPTIMAL,5,214541,107258,11.98,1.691355
rand_d0.3_m75_n75_s149.txt,0.3,75,75,OPTIMAL,5,194179,96904,11.98,1.570558
rand_d0.3_m75_n75_s150.txt,0.3,75,75,OPTIMAL,5,165422,82614,11.98,1.499661
rand_d0.3_m75_n75_s151.txt,0.3,75,75,OPTIMAL,5,136685,68285,11.98,1.266928
rand_d0.3_m75_n75_s152.txt,0.3,75,75,OPTIMAL,5,289071,144077,11.98,2.546539
rand_d0.3_m75_n75_s153.txt,0.3,75,75,OPTIMAL,5,263321,131261,11.98,2.133883
rand_d0.3_m75_n75_s154.txt,0.3,75,75,OPTIMAL,5,367310,183284,11.98,2.835018
rand_d0.3_m75_n75_s155.txt,0.3,75,75,OPTIMAL,5,187032,93234,11.98,1.775212
rand_d0.3_m75_n75_s156.txt,0.3,75,75,OPTIMAL,5,192658,96302,11.98,1.634501
rand_d0.3_m75_n75_s157.txt,0.3,75,75,OPTIMAL,5,170646,85309,11.98,1.641632
rand_d0.3_m75_n75_s158.txt,0.3,75,75,OPTIMAL,5,296302,147596,11.98,2.494036
rand_d0.3_m75_n75_s159.txt,0.3,75,75,OPTIMAL,5,793018,395390,11.98,6.461284
rand_d0.5_m100_n75_s260.txt,0.5,100,75,OPTIMAL,4,73713,36857,11.98,0.492913
rand_d0.5_m100_n75_s261.txt,0.5,100,75,OPTIMAL,4,71018,35509,11.98,0.473149
rand_d0.5_m100_n75_s262.txt,0.5,100,75,OPTIMAL,4,81175,40588,11.98,0.527992
rand_d0.5_m100_n75_s263.txt,0.5,100,75,OPTIMAL,4,79689,39845,11.98,0.508979
rand_d0.5_m100_n75_s264.txt,0.5,100,75,OPTIMAL,4,74755,37378,11.98,0.423546
rand_d0.5_m100_n75_s265.txt,0.5,100,75,OPTIMAL,4,79361,39681,11.98,0.446525
rand_d0.5_m100_n75_s266.txt,0.5,100,75,OPTIMAL,4,71167,35584,11.98,0.408434
rand_d0.5_m100_n75_s267.txt,0.5,100,75,OPTIMAL,3,12113,6056,11.98,0.076598
rand_d0.5_m100_n75_s268.txt,0.5,100,75,OPTIMAL,4,76929,38465,11.98,0.445437
rand_d0.5_m100_n75_s269.txt,0.5,100,75,OPTIMAL,4,80451,40226,11.98,0.496444
rand_d0.5_m100_n75_s270.txt,0.5,100,75,OPTIMAL,4,79605,39803,11.98,0.503889
rand_d0.5_m100_n75_s271.txt,0.5,100,75,OPTIMAL,3,16078,8038,11.98,0.124794
rand_d0.5_m100_n75_s272.txt,0.5,100,75,OPTIMAL,4,69607,34804,11.98,0.483359
rand_d0.5_m100_n75_s273.txt,0.5,100,75,OPTIMAL,4,71763,35882,11.98,0.482295
rand_d0.5_m100_n75_s274.txt,0.5,100,75,OPTIMAL,4,78595,39298,11.98,0.514943
rand_d0.5_m100_n75_s275.txt,0.5,100,75,OPTIMAL,3,20509,10254,11.98,0.157428
rand_d0.5_m100_n75_s276.txt,0.5,100,75,OPTIMAL,4,80349,40175,11.98,0.534824
rand_d0.5_m100_n75_s277.txt,0.5,100,75,OPTIMAL,4,66465,33233,11.98,0.458413
rand_d0.5_m100_n75_s278.txt,0.5,100,75,OPTIMAL,4,73677,36839,11.98,0.495556
rand_d0.5_m100_n75_s279.txt,0.5,100,75,OPTIMAL,4,68011,34006,11.98,0.460292
rand_d0.5_m125_n75_s280.txt,0.5,125,75,OPTIMAL,4,71737,35869,11.98,0.481915
rand_d0.5_m125_n75_s281.txt,0.5,125,75,OPTIMAL,4,67865,33933,11.98,0.455579
rand_d0.5_m125_n75_s282.txt,0.5,125,75,OPTIMAL,4,73983,36992,11.98,0.48393
rand_d0.5_m125_n75_s283.txt,0.5,125,75,OPTIMAL,4,72765,36383,11.98,0.498931
rand_d0.5_m125_n75_s284.txt,0.5,125,75,OPTIMAL,4,73263,36632,11.98,0.503193
rand_d0.5_m125_n75_s285.txt,0.5,125,75,OPTIMAL,4,65381,32691,11.98,0.390391
rand_d0.5_m125_n75_s286.txt,0.5,125,75,OPTIMAL,4,68483,34241,11.98,0.408525
rand_d0.5_m125_n75_s287.txt,0.5,125,75,OPTIMAL,4,62573,31287,11.98,0.394959
rand_d0.5_m125_n75_s288.txt,0.5,125,75,OPTIMAL,4,78539,39270,11.98,0.453377
rand_d0.5_m125_n75_s289.txt,0.5,125,75,OPTIMAL,4,72975,36488,11.98,0.432188
rand_d0.5_m125_n75_s290.txt,0.5,125,75,OPTIMAL,4,79341,39671,11.98,0.458455
rand_d0.5_m125_n75_s291.txt,0.5,125,75,OPTIMAL,4,61189,30595,11.98,0.362276
rand_d0.5_m125_n75_s292.txt,0.5,125,75,OPTIMAL,4,82561,41281,11.98,0.452299
rand_d0.5_m125_n75_s293.txt,0.5,125,75,OPTIMAL,4,65557,32779,11.98,0.370093
rand_d0.5_m125_n75_s294.txt,0.5,125,75,OPTIMAL,4,68347,34174,11.98,0.38567
rand_d0.5_m125_n75_s295.txt,0.5,125,75,OPTIMAL,4,75141,37571,11.98,0.546261
rand_d0.5_m125_n75_s296.txt,0.5,125,75,OPTIMAL,4,65579,32790,11.98,0.453062
rand_d0.5_m125_n75_s297.txt,0.5,125,75,OPTIMAL,4,67465,33733,11.98,0.463255
rand_d0.5_m125_n75_s298.txt,0.5,125,75,OPTIMAL,4,70005,35003,11.98,0.472362
rand_d0.5_m125_n75_s299.txt,0.5,125,75,OPTIMAL,4,68675,34338,11.98,0.479321
rand_d0.5_m25_n75_s200.txt,0.5,25,75,OPTIMAL,2,135,68,11.98,0.001205
rand_d0.5_m25_n75_s201.txt,0.5,25,75,OPTIMAL,2,261,130,11.98,0.002235
rand_d0.5_m25_n75_s202.txt,0.5,25,75,OPTIMAL,2,359,179,11.98,0.003126
rand_d0.5_m25_n75_s203.txt,0.5,25,75,OPTIMAL,3,3405,1703,11.98,0.023375
rand_d0.5_m25_n75_s204.txt,0.5,25,75,OPTIMAL,2,113,57,11.98,0.000939
rand_d0.5_m25_n75_s205.txt,0.5,25,75,OPTIMAL,2,131,66,11.98,0.001014
rand_d0.5_m25_n75_s206.txt,0.5,25,75,OPTIMAL,2,113,57,11.98,0.000962
rand_d0.5_m25_n75_s207.txt,0.5,25,75,OPTIMAL,3,3104,1552,11.98,0.021364
rand_d0.5_m25_n75_s208.txt,0.5,25,75,OPTIMAL,2,87,44,11.98,0.000876
rand_d0.5_m25_n75_s209.txt,0.5,25,75,OPTIMAL,2,247,123,11.98,0.002247
rand_d0.5_m25_n75_s210.txt,0.5,25,75,OPTIMAL,2,259,129,11.98,0.002155
rand_d0.5_m25_n75_s211.txt,0.5,25,75,OPTIMAL,2,97,49,11.98,0.00099
rand_d0.5_m25_n75_s212.txt,0.5,25,75,OPTIMAL,2,63,32,11.98,0.000805
rand_d0.5_m25_n75_s213.txt,0.5,25,75,OPTIMAL,2,103,52,11.98,0.001119
rand_d0.5_m25_n75_s214.txt,0.5,25,75,OPTIMAL,2,123,62,11.98,0.001146
rand_d0.5_m25_n75_s215.txt,0.5,25,75,OPTIMAL,3,4097,2048,11.98,0.025089
rand_d0.5_m25_n75_s216.txt,0.5,25,75,OPTIMAL,3,3237,1619,11.98,0.021051
rand_d0.5_m25_n75_s217.txt,0.5,25,75,OPTIMAL,2,119,60,11.98,0.000968
rand_d0.5_m25_n75_s218.txt,0.5,25,75,OPTIMAL,2,115,58,11.98,0.00097
rand_d0.5_m25_n75_s219.txt,0.5,25,75,OPTIMAL,2,115,58,11.98,0.00116
rand_d0.5_m50_n75_s220.txt,0.5,50,75,OPTIMAL,3,3605,1803,11.98,0.032361
rand_d0.5_m50_n75_s221.txt,0.5,50,75,OPTIMAL,3,3313,1657,11.98,0.028487
rand_d0.5_m50_n75_s222.txt,0.5,50,75,OPTIMAL,3,3195,1598,11.98,0.026222
rand_d0.5_m50_n75_s223.txt,0.5,50,75,OPTIMAL,3,3553,1777,11.98,0.028572
rand_d0.5_m50_n75_s224.txt,0.5,50,75,OPTIMAL,3,4377,2189,11.98,0.033562
rand_d0.5_m50_n75_s225.txt,0.5,50,75,OPTIMAL,3,3351,1676,11.98,0.028335
rand_d0.5_m50_n75_s226.txt,0.5,50,75,OPTIMAL,3,3219,1610,11.98,0.025762
rand_d0.5_m50_n75_s227.txt,0.5,50,75,OPTIMAL,3,3367,1684,11.98,0.028027
rand_d0.5_m50_n75_s228.txt,0.5,50,75,OPTIMAL,3,2979,1490,11.98,0.025813
rand_d0.5_m50_n75_s229.txt,0.5,50,75,OPTIMAL,3,3025,1513,11.98,0.026619
rand_d0.5_m50_n75_s230.txt,0.5,50,75,OPTIMAL,3,3091,1546,11.98,0.025822
rand_d0.5_m50_n75_s231.txt,0.5,50,75,OPTIMAL,3,3339,1670,11.98,0.026481
rand_d0.5_m50_n75_s232.txt,0.5,50,75,OPTIMAL,3,3159,1580,11.98,0.027081
rand_d0.5_m50_n75_s233.txt,0.5,50,75,OPTIMAL,3,2843,1422,11.98,0.025119
rand_d0.5_m50_n75_s234.txt,0.5,50,75,OPTIMAL,3,3385,1693,11.98,0.02706
rand_d0.5_m50_n75_s235.txt,0.5,50,75,OPTIMAL,3,3811,1906,11.98,0.02919
rand_d0.5_m50_n75_s236.txt,0.5,50,75,OPTIMAL,3,3271,1636,11.98,0.02617
rand_d0.5_m50_n75_s237.txt,0.5,50,75,OPTIMAL,3,3775,1887,11.98,0.030524
rand_d0.5_m50_n75_s238.txt,0.5,50,75,OPTIMAL,3,2557,1279,11.98,0.022432
rand_d0.5_m50_n75_s239.txt,0.5,50,75,OPTIMAL,3,3259,1630,11.98,0.027408
rand_d0.5_m75_n100_s500.txt,0.5,75,100,OPTIMAL,3,23670,11834,11.98,0.209163
rand_d0.5_m75_n100_s501.txt,0.5,75,100,OPTIMAL,3,58516,29255,11.98,0.474691
rand_d0.5_m75_n100_s502.txt,0.5,75,100,OPTIMAL,3,22119,11058,11.98,0.191368
rand_d0.5_m75_n100_s503.txt,0.5,75,100,OPTIMAL,3,6693,3347,11.98,0.061045
rand_d0.5_m75_n100_s504.txt,0.5,75,100,OPTIMAL,3,14793,7396,11.98,0.125507
rand_d0.5_m75_n100_s505.txt,0.5,75,100,OPTIMAL,3,6473,3237,11.98,0.058937
rand_d0.5_m75_n100_s506.txt,0.5,75,100,OPTIMAL,3,9963,4980,11.98,0.095018
rand_d0.5_m75_n100_s507.txt,0.5,75,100,OPTIMAL,3,6101,3051,11.98,0.056622
rand_d0.5_m75_n100_s508.txt,0.5,75,100,OPTIMAL,3,7352,3675,11.98,0.065799
rand_d0.5_m75_n100_s509.txt,0.5,75,100,OPTIMAL,3,7329,3664,11.98,0.070984
rand_d0.5_m75_n100_s510.txt,0.5,75,100,OPTIMAL,3,6463,3232,11.98,0.062767
rand_d0.5_m75_n100_s511.txt,0.5,75,100,OPTIMAL,3,6927,3464,11.98,0.062746
rand_d0.5_m75_n100_s512.txt,0.5,75,100,OPTIMAL,3,7253,3627,11.98,0.067572
rand_d0.5_m75_n100_s513.txt,0.5,75,100,OPTIMAL,3,6440,3219,11.98,0.067502
rand_d0.5_m75_n100_s514.txt,0.5,75,100,OPTIMAL,3,6569,3285,11.98,0.066082
rand_d0.5_m75_n100_s515.txt,0.5,75,100,OPTIMAL,3,8767,4383,11.98,0.082887
rand_d0.5_m75_n100_s516.txt,0.5,75,100,OPTIMAL,3,7343,3672,11.98,0.070011
rand_d0.5_m75_n100_s517.txt,0.5,75,100,OPTIMAL,3,13041,6519,11.98,0.120118
rand_d0.5_m75_n100_s518.txt,0.5,75,100,OPTIMAL,3,7442,3720,11.98,0.078505
rand_d0.5_m75_n100_s519.txt,0.5,75,100,OPTIMAL,3,7127,3564,11.98,0.070879
rand_d0.5_m75_n125_s520.txt,0.5,75,125,OPTIMAL,3,10673,5337,11.98,0.116424
rand_d0.5_m75_n125_s521.txt,0.5,75,125,OPTIMAL,3,11273,5637,11.98,0.124873
rand_d0.5_m75_n125_s522.txt,0.5,75,125,OPTIMAL,3,11621,5811,11.98,0.119657
rand_d0.5_m75_n125_s523.txt,0.5,75,125,OPTIMAL,3,14967,7482,11.98,0.162898
rand_d0.5_m75_n125_s524.txt,0.5,75,125,OPTIMAL,3,12176,6087,11.98,0.127854
rand_d0.5_m75_n125_s525.txt,0.5,75,125,OPTIMAL,3,115569,57782,11.98,1.086114
rand_d0.5_m75_n125_s526.txt,0.5,75,125,OPTIMAL,3,12607,6303,11.98,0.101515
rand_d0.5_m75_n125_s527.txt,0.5,75,125,OPTIMAL,3,11973,5987,11.98,0.098797
rand_d0.5_m75_n125_s528.txt,0.5,75,125,OPTIMAL,3,35158,17577,11.98,0.35361
rand_d0.5_m75_n125_s529.txt,0.5,75,125,OPTIMAL,3,11441,5721,11.98,0.098411
rand_d0.5_m75_n125_s530.txt,0.5,75,125,OPTIMAL,3,10395,5198,11.98,0.091147
rand_d0.5_m75_n125_s531.txt,0.5,75,125,OPTIMAL,3,10989,5495,11.98,0.097289
rand_d0.5_m75_n125_s532.txt,0.5,75,125,OPTIMAL,3,32265,16131,11.98,0.269217
rand_d0.5_m75_n125_s533.txt,0.5,75,125,OPTIMAL,3,11919,5960,11.98,0.09756
rand_d0.5_m75_n125_s534.txt,0.5,75,125,OPTIMAL,3,18381,9190,11.98,0.159152
rand_d0.5_m75_n125_s535.txt,0.5,75,125,OPTIMAL,3,11151,5576,11.98,0.095277
rand_d0.5_m75_n125_s536.txt,0.5,75,125,OPTIMAL,3,12229,6115,11.98,0.0991
rand_d0.5_m75_n125_s537.txt,0.5,75,125,OPTIMAL,3,47069,23533,11.98,0.371198
rand_d0.5_m75_n125_s538.txt,0.5,75,125,OPTIMAL,3,10737,5369,11.98,0.091807
rand_d0.5_m75_n125_s539.txt,0.5,75,125,OPTIMAL,3,11175,5588,11.98,0.09194
rand_d0.5_m75_n25_s460.txt,0.5,75,25,OPTIMAL,4,787,394,11.98,0.003441
rand_d0.5_m75_n25_s461.txt,0.5,75,25,OPTIMAL,4,995,498,11.98,0.003969
rand_d0.5_m75_n25_s462.txt,0.5,75,25,OPTIMAL,4,937,469,11.98,0.003776
rand_d0.5_m75_n25_s463.txt,0.5,75,25,OPTIMAL,4,1149,575,11.98,0.004833
rand_d0.5_m75_n25_s464.txt,0.5,75,25,OPTIMAL,4,889,445,11.98,0.003383
rand_d0.5_m75_n25_s465.txt,0.5,75,25,OPTIMAL,4,709,355,11.98,0.003122
rand_d0.5_m75_n25_s466.txt,0.5,75,25,OPTIMAL,4,1049,525,11.98,0.004907
rand_d0.5_m75_n25_s467.txt,0.5,75,25,OPTIMAL,4,1871,936,11.98,0.00634
rand_d0.5_m75_n25_s468.txt,0.5,75,25,OPTIMAL,4,1371,686,11.98,0.005159
rand_d0.5_m75_n25_s469.txt,0.5,75,25,OPTIMAL,4,1289,644,11.98,0.006024
rand_d0.5_m75_n25_s470.txt,0.5,75,25,OPTIMAL,4,1783,892,11.98,0.005974
rand_d0.5_m75_n25_s471.txt,0.5,75,25,OPTIMAL,4,1365,683,11.98,0.00487
rand_d0.5_m75_n25_s472.txt,0.5,75,25,OPTIMAL,4,989,495,11.98,0.003838
rand_d0.5_m75_n25_s473.txt,0.5,75,25,OPTIMAL,4,1435,718,11.98,0.00483
rand_d0.5_m75_n25_s474.txt,0.5,75,25,OPTIMAL,4,913,457,11.98,0.003493
rand_d0.5_m75_n25_s475.txt,0.5,75,25,OPTIMAL,4,1203,602,11.98,0.004219
rand_d0.5_m75_n25_s476.txt,0.5,75,25,OPTIMAL,4,943,472,11.98,0.003557
rand_d0.5_m75_n25_s477.txt,0.5,75,25,OPTIMAL,4,1501,751,11.98,0.005054
rand_d0.5_m75_n25_s478.txt,0.5,75,25,OPTIMAL,4,979,490,11.98,0.00369
rand_d0.5_m75_n25_s479.txt,0.5,75,25,OPTIMAL,4,2095,1044,11.98,0.007092
rand_d0.5_m75_n50_s480.txt,0.5,75,50,OPTIMAL,3,1185,593,11.98,0.00616
rand_d0.5_m75_n50_s481.txt,0.5,75,50,OPTIMAL,4,18035,9018,11.98,0.091077
rand_d0.5_m75_n50_s482.txt,0.5,75,50,OPTIMAL,4,16837,8419,11.98,0.085914
rand_d0.5_m75_n50_s483.txt,0.5,75,50,OPTIMAL,3,1181,591,11.98,0.006689
rand_d0.5_m75_n50_s484.txt,0.5,75,50,OPTIMAL,4,16791,8396,11.98,0.089
rand_d0.5_m75_n50_s485.txt,0.5,75,50,OPTIMAL,3,1101,551,11.98,0.005731
rand_d0.5_m75_n50_s486.txt,0.5,75,50,OPTIMAL,4,20361,10181,11.98,0.100044
rand_d0.5_m75_n50_s487.txt,0.5,75,50,OPTIMAL,4,13257,6629,11.98,0.07068
rand_d0.5_m75_n50_s488.txt,0.5,75,50,OPTIMAL,4,16860,8430,11.98,0.081066
rand_d0.5_m75_n50_s489.txt,0.5,75,50,OPTIMAL,4,19041,9521,11.98,0.090747
rand_d0.5_m75_n50_s490.txt,0.5,75,50,OPTIMAL,4,20373,10187,11.98,0.096653
rand_d0.5_m75_n50_s491.txt,0.5,75,50,OPTIMAL,4,13772,6886,11.98,0.070392
rand_d0.5_m75_n50_s492.txt,0.5,75,50,OPTIMAL,4,16330,8165,11.98,0.085225
rand_d0.5_m75_n50_s493.txt,0.5,75,50,OPTIMAL,3,1454,726,11.98,0.009748
rand_d0.5_m75_n50_s494.txt,0.5,75,50,OPTIMAL,4,10941,5471,11.98,0.063282
rand_d0.5_m75_n50_s495.txt,0.5,75,50,OPTIMAL,4,15804,7902,11.98,0.080619
rand_d0.5_m75_n50_s496.txt,0.5,75,50,OPTIMAL,3,2920,1459,11.98,0.016812
rand_d0.5_m75_n50_s497.txt,0.5,75,50,OPTIMAL,4,14943,7472,11.98,0.078138
rand_d0.5_m75_n50_s498.txt,0.5,75,50,OPTIMAL,3,3921,1960,11.98,0.020126
